Gene_Human		d3	d6	d10
SYCE2	16.1747689	48.43130565	39.81560953	32.23522617
SYCE3	0	12.17236557	28.04468147	0
SYCP3	76.31470854	17.13790008	8.015368217	8.492663774
SYF2	0	17.11599663	7.951131072	13.28566878
SYK	0	5.660039892	2.913910156	9.470080469
SYN1	0	6.369218586	16.07402375	3.901459039
SYN3	0	6.251325867	26.61909303	9.643047738
SYNC	2839.925301	700.4408458	694.9615356	359.345348
SYNGAP1	0	3.165299038	16.52682326	9.262981294
SYTL3	9.629689175	18.87212981	21.2331094	13.14636183
SYVN1	19.04979282	52.06786712	49.02484042	29.4547062
TACR2	2.271659505	18.15186451	42.76149714	22.23781612
TADA1	163.5394022	51.36298275	37.52995035	20.06968798
TADA2B	20.14563633	31.66856512	34.74174212	19.9821365
TADA3	0	14.67221947	19.05197473	16.81426678
TAF10	102.809438	1026.854307	1142.14576	704.2235999
TAF10	0	0	28.34095995	26.17509832
TAF11	7.24041281	3.529427876	5.190985594	5.44435568
TAF1D	86.45001159	23.41811799	24.73391533	17.94419914
TAF3	12.87131979	6.231963665	11.64456763	5.305844204
TAF5	21.89541994	9.18359494	15.77456283	10.62468742
TAF6	3.383718572	37.49271302	56.37554372	32.33594721
TAF6L	0	12.74197163	41.12550716	17.56070059
TAF9B	286.8276696	65.24023618	155.4132812	49.57620398
TAGAP	40.05922868	9.67039849	6.71942468	13.30589126
TAGLN	0	25.27891576	51.08987661	15.45879094
TAGLN2	0	9.118335386	9.657586406	57.06315427
TALDO1	9.321774706	81.89511067	67.29444314	55.73300946
TANC1	0	4.936606323	8.689986878	4.192885767
TANK	14.34408614	7.267581495	4.230649816	3.238900186
TAOK3	8.934393725	10.70072422	3.987804504	11.94635763
TAP1	15.2069586	355.385147	511.8344625	291.8112361
TAPBP	4.752656771	7.522999691	12.77150837	7.700878177
TAPBPL	14.59694663	30.88705872	42.70982626	35.41562474
TARBP2	2.113421253	16.61610392	33.53962789	8.947946529
TARSL2	21.82926242	7.448658868	8.629369397	4.924288377
TAS1R3	0	6.287109072	19.36703768	18.1842103
TAS2R40	0	10.92006458	10.53820825	0
TATDN1	424.1368512	62.66100802	70.16577043	36.65291651
TAX1BP1	72.60294022	21.39716524	25.63399425	21.36249844
TAX1BP3	0	22.2519845	40.70081742	17.16251507
TBC1D10B	0	29.79505661	43.06509217	25.54587652
TBC1D10C	0	11.46643885	13.90328608	23.4298432
TBC1D14	0.876859168	10.17854887	9.064705752	8.56419623
TBC1D20	0	0	5.754156432	6.288189116
TBC1D24	0	102.7895279	281.8211621	39.77168397
TBC1D2B	1.680264501	8.934037943	12.5149569	10.19179191
TBC1D5	8.703710084	4.916465978	5.749709694	3.926800419
TBC1D8	18.79022548	10.11608556	11.60030569	9.294898482
TBC1D9B	17.15189351	13.20610147	19.12810938	17.45137642
TBCB	0	21.09651232	76.39434452	12.83548097
TBCB	0	123.8458582	92.26137524	132.7166849
TBCD	0	10.81092251	17.47985496	13.09903955
TBCE	518.9838172	203.7312962	202.3708741	117.6336066
TBK1	1.626886584	5.845566653	2.473108875	4.345144264
TBKBP1	0	10.36501746	15.80156386	16.63858644
TBP	27.61648431	4.800015882	2.040990669	7.754576945
TBRG1	17.42788624	7.553559125	7.952825144	7.717248057
TBX10	0	7.174121194	24.21501263	4.246754728
TBXAS1	0	4.027575472	7.593265332	2.451653323
TCAF1	12.67922394	2.943966182	3.226830917	3.90090745
TCEA2	0	13.64140407	45.15317992	31.44292725
TCEAL8	0	0	6.74973539	26.72550125
TCF25	0	6.498552718	6.758943182	18.356379
TCF7	17.88834921	34.35562101	43.32111304	26.7782204
TCF7L1	0	2.998390614	13.81636285	2.393055773
TCIRG1	32.47456297	35.4628942	53.07902441	37.40014518
TCL1A	0	31.31062765	61.58156883	44.01122726
TCL1B	0	0	0	0
TCOF1	2.988237609	24.02266352	62.57052545	50.69856238
TCP1	451.0271462	201.1473256	165.7198713	135.684537
TCP11L1	50.22523748	35.53429443	59.4131964	26.56939458
TCTA	0	10.17469157	11.30058094	4.607011284
TCTEX1D2	53.63650833	8.358888545	18.80932742	19.7923333
TCTN1	827.5411476	250.2070655	270.6362158	191.0105745
TDG	6.519523414	2.832892809	4.76033151	5.983234498
TDRD6	879.1952579	175.6094621	90.59058339	85.79009278
TDRP	125.5967494	40.97258558	43.21348457	14.67205258
TEAD2	2.353758102	8.35389467	21.46325625	11.76260785
TEAD3	0	8.801045639	16.01660336	10.3268448
TEF	0	8.237096297	26.67887199	12.16305221
TEFM	75.70883034	24.31532474	60.0319539	26.79132649
TEN1	0	22.05538062	40.0268959	53.62007044
TENM1	137.5958606	24.95076952	33.77097087	27.05943741
TERB1	38.52836348	13.7676646	13.92755262	8.195894332
TERF2IP	0	6.03018542	3.34184659	15.07703801
TES	6.867457329	7.312138209	3.227099795	11.17896204
TESK1	0	48.23543481	99.61210314	101.6367409
TESK2	9.68708713	38.02773994	31.90018626	16.77157736
TET3	13.65999677	12.76257096	19.03498712	12.56256613
TEX10	70.93522957	24.79363329	28.59368567	20.8489174
TEX2	14.9810768	12.13553311	5.264827141	8.040104504
TEX38	0	12.22845942	39.1193313	5.449785394
TEX54	0	0	12.84627058	0
TEX9	14.112974	0	0	0
TFIP11	7.253183504	72.71359283	93.67862707	65.92911111
TFPT	0	23.07157934	28.39526225	27.94519173
TG	0	6.75132014	11.40500641	7.151387969
TGFB1	0	2.386309077	7.23801222	12.76190752
TGFBR2	1.970423044	5.165340269	6.973887197	9.517451021
TGIF1	3.470596308	14.15712274	15.82369442	16.87054672
TGM4	5.228559107	17.04989568	16.74801437	7.092613394
TGS1	0	18.82237465	19.74334177	11.99906945
THAP1	7.586237848	10.09682641	11.77430552	8.619558531
THAP11	0	0	4.07468573	10.69520146
THAP2	28.45886208	7.458292395	10.37394016	3.404991562
THAP3	0	7.548851923	8.493283927	5.822280026
THAP7	0	12.3330883	14.95411584	24.62621348
THAP9	185.1538222	31.06362352	42.00020589	22.9604762
THBS1	13.09033654	11.04013661	7.344860691	19.21322224
THEM5	0	0	0	6.383824186
THEMIS2	0	5.937070026	12.35066001	10.75301336
THOC1	153.8252776	49.48392901	50.85339095	17.03527597
THOC6	0	7.371529898	61.52293033	59.69790812
THRA	2.821866622	17.41557487	30.28289486	18.75694007
THRAP3	2.169182112	10.08901979	4.014898604	21.61517003
THTPA	0	18.21678779	22.27091126	14.17745636
THUMPD3	426.2536788	137.6043542	140.3108024	71.02889371
THYN1	17.77960947	60.95831233	40.7526417	20.07373837
TIAM2	74.48649476	41.3523197	63.74603518	29.56050162
TIGD7	16.10124722	11.5706792	3.963462949	3.014102231
TIMM17A	117.7162023	82.5537475	69.17707986	4.654102712
TIMM17B	0	5.903407757	21.37487632	7.858457734
TIMM22	0	19.20962266	39.78967847	10.19925339
TIMM23	130.5118286	73.16647818	39.46882211	25.9505455
TIMM8B	0	18.62158381	28.34095995	22.81326838
TIMM8B	0	0	24.51930181	0
TIMM8B	78.13840562	58.50293334	83.40089566	20.89608689
TIMM9	49.50317115	7.66270146	5.375749665	2.994141289
TIMMDC1	59.53015764	96.72901408	37.95897861	24.99558109
TINF2	32.94409307	87.55732147	140.3890312	83.50383665
TIRAP	4.11170888	44.09466242	45.83680475	23.72912952
TK1	0	51.56925235	82.03170995	54.90733524
TKFC	0	25.42495266	75.4716438	63.73172841
TKT	0	18.65613863	5.461134936	18.83086557
TLCD1	5.858597157	39.98182883	60.18973304	37.19167778
TLDC2	2210.182768	1450.489326	2285.033575	586.8163802
TLK2	0	4.437847673	10.8921218	7.840503584
TLN1	1.247426126	6.537714818	3.85878978	23.42625402
TM2D2	53.87437402	27.41656454	24.46598259	14.63129449
TM4SF19	0	19.73339863	16.48787131	15.01506696
TM4SF20	120.785556	32.94132684	40.57348745	18.14785227
TM6SF1	5.27270432	5.564123378	3.839369533	6.587417921
TM7SF2	0	11.54269691	19.60901359	12.02725195
TM7SF3	37.289474	21.06371059	25.01741048	10.76008521
TM9SF1	0	2.771358426	5.571337716	9.540644113
TMA16	267.0226271	35.30136621	64.2177648	9.541933882
TMA16	8.353085248	17.51767073	19.28241277	6.755516298
TMA7	0	47.36015671	0	102.0157678
TMBIM1	9.415948156	13.20670888	22.57185315	17.93964654
TMBIM4	40.52134971	12.3092332	22.86157727	9.149736406
TMC4	0	0	9.335779966	9.281629533
TMC6	0	3.801173392	7.312956752	7.673547733
TMCO1	40.3224135	19.93371243	14.04376635	13.54449169
TMCO6	6.105195075	50.65794539	60.89172692	37.42570074
TMED1	0	6.476084669	16.84487708	8.658475391
TMED2	0	15.29746455	0	18.47082147
TMED4	41.15379022	47.2615299	58.74082087	23.53956777
TMED5	368.311781	67.63287899	70.18363135	42.87300587
TMED6	63.6356662	27.06004531	38.31385279	18.89736203
TMED8	0	9.754511144	7.929946886	8.833514531
TMEM11	0	7.559242635	7.635984192	13.6910356
TMEM115	0	48.41450005	81.18289268	64.96132677
TMEM120A	0	19.66586391	112.2375249	28.12884451
TMEM120B	0	45.92091566	98.5367944	80.74459073
TMEM123	34.08704389	22.1609062	11.78447749	34.63681031
TMEM126A	571.115033	173.4884986	148.462368	73.48193564
TMEM126B	19.6198272	0	0	3.992185409
TMEM127	1.16624486	2.32974161	11.59123655	3.084745978
TMEM132A	0	52.06182989	100.5789312	33.4223607
TMEM138	0	0	10.45572327	5.739442708
TMEM139	5.344441334	45.28373028	61.89034733	33.33515814
TMEM143	0	2.493680863	14.68549451	3.319520939
TMEM147	0	0	12.90343564	10.40795098
TMEM150A	0	69.18607769	63.88577556	62.8506455
TMEM154	0	0	0	0
TMEM163	0	13.36201892	29.47873571	10.2584691
TMEM165	23.44397695	12.29138266	11.69002132	8.73113002
TMEM170B	0	0	28.04468147	0
TMEM173	0	11.32796454	18.565721	13.49913811
TMEM175	6.073359748	7.50603673	6.471180394	15.15267135
TMEM179B	19.6198272	55.02230467	56.9906514	46.87340887
TMEM181	0	3.024017884	22.88457347	4.827018483
TMEM184A	0	0.714767864	14.5466335	6.845589849
TMEM184C	494.2905536	77.39521119	70.72040565	38.49890404
TMEM200B	0	0	10.78822704	18.25208139
TMEM205	0	5.774919898	10.84692251	5.411609011
TMEM206	38.92972379	19.6849823	30.47143595	10.98822068
TMEM218	5.673216771	26.89919949	18.66714467	3.602947607
TMEM220	166.6145278	36.93537285	44.30915124	22.10896243
TMEM223	10.48983457	123.5370434	178.9668944	110.1120513
TMEM234	0	13.54882346	22.17843974	12.26957734
TMEM242	0	6.791754069	6.25892369	10.09693431
TMEM243	2107.829829	304.2471989	272.0176405	136.6028176
TMEM251	36.59313185	4.956287821	18.92894062	4.378225132
TMEM253	6.033074127	7.15136011	7.970560207	7.288773069
TMEM255A	67.88856366	20.27066072	19.85979968	8.47234869
TMEM258	0	0	0	0
TMEM262	0	0	46.02378111	26.95392434
TMEM263	266.0058134	34.47760396	40.41780559	36.08899805
TMEM35B	0	3.815349667	8.432223577	10.7259569
TMEM39A	18.16283931	10.88291261	9.673493732	4.177588112
TMEM43	55.46358645	34.82175082	41.13144023	32.96459448
TMEM45B	10.13202587	18.94809583	25.20454678	6.465372133
TMEM53	0	136.9407151	203.904662	141.4199625
TMEM56	17.35578505	2.507436392	3.611356173	2.086144956
TMEM59	0	5.366200208	0	13.06598738
TMEM60	56.05016086	31.6610625	40.39895607	21.07317771
TMEM63A	0	9.384653876	19.12951806	21.88750854
TMEM69	26.73414633	44.90142583	58.49007356	24.53502448
TMEM69	47.55625638	21.48644286	27.03082061	3.793280074
TMEM79	0	21.63825758	34.93657181	20.50218713
TMEM80	0	0	11.74007788	9.450263791
TMEM87A	1.843439317	4.99731769	7.855134768	5.293447335
TMEM91	0	6.503861993	23.32263436	15.23673003
TMEM97	24.91050906	14.91765955	26.9708896	9.326336017
TMEM9B	0	0	16.91707948	8.825398735
TMOD1	218.2652044	175.324744	175.8182143	101.1776101
TMOD3	14.66595906	4.76201151	3.442343493	7.921237145
TMOD4	19.5777877	70.39699702	118.5102634	41.83121935
TMPO	17.65711436	32.33297249	32.67411926	22.80469519
TMPRSS2	15.62384028	367.2184756	808.7098184	38.00532835
TMPRSS9	0	7.503925608	31.24574147	29.8072167
TMSB10	42.91840889	159.1279787	119.0042107	706.7205916
TMSB4X	23.19833208	206.8900169	49.52017006	605.6002638
TMUB1	0	0	9.064107578	8.334530867
TMUB2	0	23.40666926	43.03235794	20.16159285
TMX4	0	10.31015325	1.160469319	6.315474976
TNF	0	43.20575699	34.12487358	27.66323814
TNFAIP1	12.10269573	26.96227538	39.08547859	21.84060965
TNFAIP8	9.222772806	12.38683049	6.765093249	8.151243697
TNFAIP8L2	0	0	14.55346592	8.523267968
TNFRSF13B	3.957680366	3.700666964	8.327310049	11.41700463
TNFRSF14	0	14.86002388	28.98844831	23.61089249
TNFRSF17	24.26181428	37.86553494	31.56275538	22.05321083
TNFRSF1B	0	7.218091309	3.133766927	12.38567887
TNFRSF6B	0	17.66106951	63.55905725	59.50049615
TNFSF13	0	11.93630359	13.84856165	14.92193775
TNIP1	1.518551467	5.456307713	5.621317022	14.21340006
TNIP2	0	9.342671277	2.099295669	8.53056308
TNK1	1.549779382	33.17140711	78.00760505	39.98756831
TNPO3	6.313173268	6.438113287	10.15463176	6.033079678
TNRC6C	15.60167833	5.912663944	9.062923099	3.703955151
TOE1	6.149781924	14.33258476	21.29594137	14.09747953
TOM1L1	271.0499565	29.76767605	38.98234193	23.44392364
TOMM20L	48.76128689	11.86004952	15.21144837	11.97112664
TOMM22	9.427824572	34.58626936	29.26512168	11.51007804
TOMM34	3.534233728	14.91827443	23.70521668	7.191356059
TOMM7	0	0	0	11.46335242
TOMM70	7.679674392	7.487102623	4.613645696	6.780189067
TOP1	1.33405772	4.734801619	4.198356488	11.94380823
TOP1MT	0	12.94053791	15.14867281	11.04720626
TOP2B	1.859703257	0	1.019951148	22.16544311
TOPBP1	52.53499187	20.91086603	25.26553805	15.90643238
TOPORS	11.99115015	24.45691883	54.99927164	42.50832607
TOR1AIP1	24.90961074	36.36346064	46.6046799	45.82447226
TOR1B	3.629379496	30.00978019	51.0416852	13.32332272
TOR3A	3.02931105	10.88461841	24.14441331	11.12049285
TOX4	296.0790772	155.0198864	135.1353648	103.8577787
TP53BP1	128.7468528	106.328913	133.8105422	83.5488057
TP53I3	12.77878248	66.41243129	93.10712008	69.01953431
TP53INP1	18.96248145	4.065995256	8.120872083	7.012613603
TP53INP2	7.179416656	13.80161926	11.66716918	7.741756854
TP53TG5	2.499233048	51.41250001	81.55822622	41.5007329
TPCN1	0.843325095	5.339610865	14.36160556	5.268012873
TPI1	2.638480831	98.92423239	97.25214242	61.8818906
TPM3	0	3.822041761	0.655889741	21.60389102
TPM4	5.530722795	6.835394273	3.788082364	9.765868789
TPP1	29.52714419	19.5724732	43.75287005	23.98455818
TPR	2.724257191	2.401880509	0.310716037	14.87179914
TPRG1L	4.288553081	4.525578718	11.03723139	6.948876476
TPT1	38.32000793	75.77522794	26.15252419	430.2276329
TPTE2	23.33001792	6.028309302	3.589305086	2.729565687
TRABD	0	18.03932663	23.09448055	18.79660604
TRAC	2.289745677	4.962084649	3.008313363	9.862528192
TRAF1	0	6.406701538	3.580448134	6.391593057
TRAF3IP2	27.50340515	8.497832245	26.27201719	6.861936002
TRAF3IP3	7.956194034	21.19152039	18.86280736	15.34698737
TRAF4	0	7.796990284	18.82674366	9.635525829
TRAF6	28.15052494	6.061578117	8.524564438	3.740140149
TRAM1	7.273664041	0	4.014107801	11.91405913
TRAP1	2.286069162	31.16249108	75.41050157	48.24543226
TRAPPC13	249.0271475	71.50767935	36.88277073	25.90244105
TRAPPC2	509.1025269	57.68642811	129.4526946	53.46669495
TRAPPC4	10.32571263	92.08795062	193.6345576	98.67596589
TRAPPC6A	0	0	46.54262779	12.04181279
TRAT1	0	0	0	7.143127153
TRBV12-3	0	14.30499026	15.32125766	11.41700463
TRIAP1	123.3839599	51.15130188	63.40939485	40.05430755
TRIM13	220.3121876	113.2007978	243.6985273	58.54231563
TRIM14	6.779191269	6.913353955	14.08306925	7.057947773
TRIM17	7.253995083	73.28262176	155.2329941	93.65447019
TRIM22	3.588478554	14.31007002	7.601976726	25.55636527
TRIM23	147.9598055	20.8945192	33.74841426	9.330710471
TRIM24	122.0116734	18.85592167	21.10633262	16.57756227
TRIM37	12.84977571	1.506663861	6.396544534	8.482585976
TRIM38	1.458926848	2.535757978	2.118705045	8.141120547
TRIM41	10.20709611	25.22980409	51.10247139	30.70049354
TRIM44	0.874635651	9.039983168	7.906314577	11.68003388
TRIM46	0	3.784514894	15.45468548	3.373244869
TRIM52	5.840807143	12.32724977	12.45239622	7.297173387
TRIM56	0	6.139196708	5.569905092	6.578397726
TRIM59	38.26530975	0	15.96572091	6.689075605
TRIM6	294.2422307	626.1959444	1061.158986	167.3576101
TRIM62	0	20.73301147	48.11342539	17.11943537
TRIM8	0	1.904935889	11.08913147	13.5833847
TRIP13	0	8.77317659	34.6449668	49.41189225
TRIR	0	13.65068445	3.715154636	44.09130251
TRMT10B	40.34685133	63.54136929	76.25598757	35.61921339
TRMT112	0	19.28446534	35.54309998	15.07051115
TRMT112	0	52.28720578	41.34828983	10.4327801
TRMT13	45.47226434	7.883398653	10.00578951	8.789867554
TRMT1L	78.38668925	11.21790921	14.66577137	9.613501404
TRMT5	86.23536876	10.66372409	16.17981672	8.896657809
TRNAU1AP	2.744530776	9.861374322	2.143753893	5.137674257
TRNT1	459.5033159	117.0600744	94.81354235	54.51817068
TROVE2	73.33163937	16.85475404	25.12450877	15.05340501
TRPC5	54.16031119	8.541552661	9.610058976	5.302210485
TRPT1	33.9191007	325.8966908	354.68739	193.6691989
TSC22D3	0	9.538064092	12.5130497	26.96582554
TSEN54	0	6.263655081	14.35864513	22.92952554
TSGA13	3.563833533	15.44629505	9.386428434	11.4815867
TSHB	6.938878885	0	5.052610305	0
TSPAN1	0	53.73068744	53.93390665	37.0362108
TSPAN16	4.786857281	37.63161658	155.4739769	31.36295564
TSPAN18	0	9.392555868	14.80191943	6.612541559
TSPAN3	3.190221435	7.563116857	8.010393504	5.402790528
TSPAN31	66.09434968	82.0107273	86.03734944	69.35233587
TSPAN4	0	10.92568479	70.90006892	61.03954922
TSPOAP1	3.829395762	4.708649163	6.643837086	6.339142608
TSR1	88.34701996	111.8758852	84.86949641	49.40127962
TSR3	0	5.144602718	9.14998102	52.56088511
TSSK3	8.211430272	55.66070171	94.35730236	58.61299801
TSSK4	24.10716619	249.6526719	285.7684971	162.3940537
TSTA3	0	9.18449745	11.36526073	21.44387034
TSTD2	12.05445358	9.525905223	9.108092347	4.487056726
TSTD3	114.1262975	61.06885147	44.92604571	0
TTC1	11.04517876	6.239091728	11.9597815	15.15638524
TTC19	143.6326397	67.56172619	107.6947715	47.91932755
TTC21A	1.074129858	41.93936463	91.88734914	28.85002843
TTC3	14.96594404	7.3540616	6.416155531	4.520223337
TTC30A	2.93953837	0	10.05065727	1.406817084
TTC30B	70.32647519	24.73779178	46.32248948	23.91589044
TTC32	0	13.14873849	13.89573616	13.52181554
TTC33	45.42153857	4.352110489	10.681691	2.17252969
TTC39A	4.942382325	4.62142197	11.3284342	2.790052556
TTC4	4.480110946	5.870024509	9.759262785	6.289968821
TTI1	0	1.302606683	13.09276092	12.33734628
TTI2	374.4611663	208.8047625	160.1108741	89.46190595
TTLL13P	0	7.302911934	9.458432381	6.613389203
TTLL9	0	7.080922464	29.03828787	5.651379211
TTN	9.005421384	5.170212323	5.8048079	3.235289492
TTPAL	36.763199	25.98497364	38.62776289	25.9658342
TUB	45.40944108	20.57781533	31.59099824	16.52435265
TUBA1A	1.238268838	9.894479397	5.647056806	13.90799911
TUBA3E	0	14.88369656	35.49122217	17.69796689
TUBA4A	0	21.80561568	56.06078059	32.87879387
TUBA8	0	9.642450231	24.73440497	3.444091884
TUBB	13.38390827	39.8786494	42.02369728	30.48368995
TUBB1	233.1463305	115.3982406	115.0838662	101.6757153
TUBB2A	0	0	9.784424476	5.147887164
TUBB6	76.05724199	63.23584328	92.32867593	63.87280414
TUBGCP4	119.9561716	65.2110078	59.05679225	37.95752992
TUFM	0	17.83916432	14.93635243	10.67825727
TULP2	0	28.6108638	25.26523861	9.582405936
TUSC2	2.992791114	21.9671591	42.13466983	16.06183163
TUT1	0	24.98308679	38.60311962	20.06295885
TUT4	6.024822358	3.15788359	2.090525068	6.51758907
TUT7	7.123729287	7.000350998	7.580150537	22.00552544
TVP23A	0	20.59506007	51.19229726	21.04136404
TWF1	216.3869593	32.324661	42.81651939	14.80295821
TWF2	0	8.076391029	4.475825856	16.46315681
TXLNA	0	7.86796649	5.039143261	8.038468768
TXLNG	81.08177579	21.25542272	21.59058381	16.27284211
TXNDC11	86.07174445	10.2172833	12.54323894	14.8167284
TXNDC17	229.885262	52.74128081	83.84353117	59.72744598
TXNDC5	17.69574986	13.7703601	14.88946009	18.44798274
TXNIP	19.42388029	21.45608079	4.409786828	56.99471298
TXNL4A	10.59188037	11.47677829	14.56658897	11.45818409
TYMP	0	46.93837414	190.1525263	36.20263862
TYROBP	0	18.47278247	3.467933713	49.18094303
TYW5	108.6202411	33.47415267	31.56117863	21.61656202
U2AF1L4	0	13.33455122	24.70978425	24.50420159
U2AF2	0	0	1.673253731	17.71525547
UBA5	99.40062111	26.95577442	28.83487761	17.90116345
UBA52	0	0	0	115.6574112
UBA6	50.01466232	4.992016518	7.944016663	7.596812256
UBA7	3.195076117	7.653485944	14.63814883	21.50318592
UBAC2	8.401322506	4.467018972	28.51892946	35.10167179
UBAP2	4.799829794	16.68515006	32.8845	15.72397505
UBAP2L	6.316248738	19.49990763	12.62508095	12.3763394
UBC	9.410776065	50.35695528	13.95356921	80.05501523
UBE2A	110.6957018	29.99181074	49.86315848	24.10307923
UBE2B	116.9959694	8.751856214	9.846795309	6.750133416
UBE2C	0	0	0	15.61566964
UBE2D2	15.04682926	5.831989141	6.962473721	5.281347272
UBE2D3	2.056979907	7.300577516	5.169734281	25.55291395
UBE2D3	40.03199357	13.60808048	29.02186288	12.12926595
UBE2E1	41.39767786	2.882829278	3.870638961	3.335203716
UBE2L3	26.67375292	15.98539574	7.747313027	19.58367918
UBE2L6	0	3.479427864	5.60040373	6.947581277
